Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,Gender,HourlyRate,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
38,No,Non-Travel,Human Resources,2,3,Human Resources,1805,Male,100,Human Resources,2,Divorced,2592,5,No,13,3,13,3,3,11,10,3,8
34,Yes,Travel_Frequently,Research & Development,9,4,Life Sciences,1807,Male,93,Laboratory Technician,1,Married,5346,4,No,17,3,11,3,2,7,1,0,7
37,Yes,Travel_Rarely,Research & Development,10,4,Medical,1809,Male,58,Manufacturing Director,1,Single,4213,1,No,15,3,10,4,1,10,3,0,8
39,No,Travel_Frequently,Sales,20,3,Life Sciences,1812,Male,83,Sales Executive,4,Divorced,4127,2,No,18,3,7,6,3,2,1,2,2
43,No,Non-Travel,Research & Development,9,3,Life Sciences,1813,Male,52,Research Scientist,3,Single,2438,4,No,13,3,7,2,2,3,2,1,2
41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1814,Male,85,Healthcare Representative,2,Single,6870,3,No,12,3,11,3,1,3,2,1,2
41,No,Travel_Rarely,Sales,4,1,Marketing,1815,Female,81,Sales Executive,3,Divorced,10447,0,Yes,13,3,23,3,4,22,14,13,5
30,No,Travel_Rarely,Research & Development,10,3,Medical,1816,Female,64,Manufacturing Director,3,Single,9667,9,No,14,3,9,3,3,7,7,0,2
26,Yes,Travel_Rarely,Human Resources,20,2,Medical,1818,Female,69,Human Resources,2,Married,2148,0,Yes,11,3,6,3,3,5,1,1,4
46,Yes,Travel_Rarely,Research & Development,21,2,Medical,1821,Female,66,Healthcare Representative,2,Married,8926,4,No,22,4,13,2,4,9,7,3,7
40,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1822,Female,52,Healthcare Representative,4,Divorced,6513,4,No,17,3,12,3,3,5,3,0,3
34,No,Travel_Rarely,Sales,8,2,Technical Degree,1823,Male,92,Sales Executive,3,Married,6799,1,No,21,4,10,5,3,10,8,4,8
58,No,Non-Travel,Sales,2,3,Medical,1824,Male,52,Manager,2,Divorced,16291,4,No,22,4,37,0,2,16,9,14,14
35,No,Travel_Rarely,Research & Development,23,4,Medical,1826,Male,91,Laboratory Technician,3,Married,2705,0,No,16,3,6,2,4,5,4,0,3
47,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1827,Female,92,Manufacturing Director,2,Divorced,10333,8,Yes,12,3,28,4,3,22,11,14,10
40,No,Travel_Rarely,Research & Development,12,3,Life Sciences,1829,Female,47,Healthcare Representative,1,Divorced,4448,2,No,12,3,15,3,3,7,4,7,7
54,No,Travel_Rarely,Research & Development,7,4,Medical,1830,Female,68,Research Scientist,4,Married,6854,4,No,15,3,14,2,2,7,1,1,7
31,No,Travel_Frequently,Sales,7,4,Marketing,1833,Female,68,Sales Executive,1,Married,9637,2,No,14,3,9,3,3,3,2,2,2
28,No,Travel_Rarely,Research & Development,1,3,Medical,1834,Female,67,Research Scientist,1,Married,3591,1,No,25,4,3,3,3,3,2,1,2
38,No,Travel_Rarely,Sales,2,4,Marketing,1835,Female,77,Sales Representative,4,Married,5405,2,Yes,20,4,20,4,2,4,2,0,3
26,No,Travel_Rarely,Sales,10,3,Medical,1836,Male,46,Sales Executive,4,Single,4684,1,No,13,3,5,4,3,5,3,1,2
58,No,Travel_Frequently,Research & Development,15,4,Life Sciences,1837,Male,87,Research Director,3,Married,15787,2,Yes,14,3,23,3,3,2,2,2,2
18,No,Non-Travel,Research & Development,14,3,Medical,1839,Female,33,Research Scientist,3,Single,1514,1,No,16,3,0,4,1,0,0,0,0
31,Yes,Travel_Rarely,Human Resources,18,5,Human Resources,1842,Male,89,Human Resources,1,Married,2956,0,No,17,3,2,4,3,1,0,0,0
29,Yes,Travel_Rarely,Human Resources,13,3,Human Resources,1844,Male,56,Human Resources,1,Divorced,2335,4,Yes,15,3,4,3,3,2,2,2,0
45,No,Non-Travel,Sales,2,4,Life Sciences,1845,Female,67,Sales Executive,3,Married,5154,4,No,22,4,10,3,4,8,7,5,7
36,No,Travel_Rarely,Research & Development,2,4,Other,1847,Female,73,Research Scientist,2,Married,6962,4,Yes,22,4,15,2,3,1,0,0,0
43,No,Travel_Frequently,Sales,2,4,Life Sciences,1849,Male,92,Sales Executive,4,Married,5675,1,No,20,4,7,5,3,7,7,7,7
27,No,Travel_Frequently,Research & Development,5,2,Life Sciences,1850,Female,53,Laboratory Technician,4,Single,2379,0,Yes,14,3,6,3,2,5,4,0,2
29,No,Travel_Frequently,Research & Development,20,1,Medical,1852,Male,40,Laboratory Technician,4,Married,3812,1,No,13,3,11,3,4,11,8,3,10
32,No,Travel_Frequently,Sales,10,4,Marketing,1853,Male,79,Sales Executive,4,Single,4648,8,No,13,3,4,2,4,0,0,0,0
42,No,Non-Travel,Research & Development,10,4,Technical Degree,1854,Male,38,Research Scientist,3,Married,2936,3,No,22,4,10,1,2,6,3,3,3
47,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1856,Female,64,Laboratory Technician,3,Single,2105,4,No,12,3,7,2,3,2,2,2,0
46,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1857,Male,82,Manufacturing Director,4,Divorced,8578,3,No,14,3,12,4,2,9,8,4,7
28,No,Non-Travel,Human Resources,1,2,Life Sciences,1858,Male,43,Human Resources,4,Divorced,2706,1,No,15,3,3,2,3,3,2,2,2
29,No,Travel_Rarely,Research & Development,29,1,Life Sciences,1859,Male,93,Healthcare Representative,3,Divorced,6384,8,No,17,3,11,3,3,7,0,1,6
42,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1860,Male,81,Laboratory Technician,3,Single,3968,4,No,13,3,8,3,3,0,0,0,0
32,Yes,Travel_Rarely,Sales,2,4,Marketing,1862,Male,82,Sales Executive,2,Single,9907,7,Yes,12,3,7,3,2,2,2,2,2
46,No,Travel_Rarely,Sales,3,3,Technical Degree,1863,Female,45,Sales Executive,1,Divorced,13225,2,No,12,3,25,5,3,19,17,2,8
27,No,Travel_Rarely,Sales,23,1,Medical,1864,Female,36,Sales Representative,3,Married,3540,1,No,21,4,9,5,3,9,8,5,8
29,No,Travel_Rarely,Human Resources,6,1,Medical,1865,Male,87,Human Resources,2,Married,2804,1,No,11,3,1,3,3,1,0,0,0
43,No,Travel_Rarely,Research & Development,6,3,Medical,1866,Female,81,Manager,3,Married,19392,7,No,13,3,21,2,3,16,12,6,14
48,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1867,Male,91,Research Director,2,Married,19665,4,No,12,3,29,3,3,22,10,12,9
29,Yes,Travel_Frequently,Research & Development,24,2,Life Sciences,1868,Male,73,Research Scientist,4,Single,2439,1,Yes,24,4,1,3,2,1,0,1,0
46,Yes,Travel_Rarely,Sales,10,3,Life Sciences,1869,Female,64,Sales Executive,2,Married,7314,5,No,21,4,14,2,3,8,7,0,7
27,No,Travel_Frequently,Research & Development,15,3,Life Sciences,1870,Female,77,Research Scientist,1,Married,4774,0,No,19,3,8,2,2,7,6,7,3
39,No,Travel_Rarely,Research & Development,19,4,Other,1871,Male,41,Research Scientist,4,Divorced,3902,8,No,14,3,7,2,3,2,2,2,2
55,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1873,Male,98,Research Scientist,4,Married,2662,8,No,20,4,19,2,4,5,2,0,4
28,No,Travel_Rarely,Sales,3,3,Medical,1875,Female,78,Sales Representative,2,Married,2856,1,No,19,3,1,3,3,1,0,0,0
30,Yes,Travel_Rarely,Sales,9,3,Medical,1876,Male,89,Sales Representative,4,Single,1081,1,No,13,3,1,3,2,1,0,0,0
22,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,1878,Male,75,Research Scientist,2,Single,2472,1,Yes,23,4,1,2,3,1,0,0,0
36,No,Travel_Rarely,Sales,10,4,Technical Degree,1880,Female,63,Sales Executive,3,Married,5673,1,Yes,13,3,10,4,3,10,9,1,7
31,No,Travel_Rarely,Research & Development,20,3,Life Sciences,1881,Male,89,Laboratory Technician,3,Divorced,4197,1,No,11,3,10,2,3,10,8,0,2
34,No,Travel_Rarely,Sales,4,3,Life Sciences,1882,Male,64,Sales Executive,4,Married,9713,2,Yes,13,3,9,3,3,5,3,1,0
29,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1883,Male,59,Laboratory Technician,1,Single,2062,3,No,14,3,11,2,3,3,2,1,2
37,No,Travel_Rarely,Research & Development,7,4,Medical,1885,Male,78,Research Scientist,1,Married,4284,5,Yes,22,4,16,2,3,5,3,0,4
35,No,Travel_Rarely,Research & Development,16,2,Other,1886,Female,44,Manufacturing Director,2,Married,4788,0,Yes,11,3,4,2,3,3,2,0,2
45,No,Travel_Rarely,Research & Development,25,2,Life Sciences,1888,Female,93,Manufacturing Director,4,Married,5906,0,No,13,3,10,2,2,9,8,3,8
36,No,Travel_Frequently,Human Resources,2,1,Human Resources,1890,Male,94,Human Resources,4,Single,3886,1,No,21,4,10,2,2,10,1,0,8
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1892,Male,98,Manager,1,Divorced,16823,2,No,11,3,22,3,3,19,7,11,16
26,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1893,Female,90,Research Scientist,3,Married,2933,1,Yes,13,3,1,3,2,1,0,1,0
27,No,Travel_Rarely,Sales,2,2,Medical,1898,Female,89,Sales Executive,3,Single,6500,0,No,14,3,9,5,2,8,7,0,7
48,No,Travel_Frequently,Research & Development,22,3,Medical,1900,Female,58,Manager,4,Divorced,17174,3,No,11,3,24,3,3,22,17,4,7
44,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1903,Male,78,Healthcare Representative,1,Married,5033,2,No,15,3,10,5,3,2,0,2,2
34,Yes,Non-Travel,Research & Development,16,4,Technical Degree,1905,Male,85,Research Scientist,1,Married,2307,1,Yes,23,4,5,2,3,5,2,3,0
56,Yes,Travel_Rarely,Research & Development,24,2,Life Sciences,1907,Male,97,Laboratory Technician,4,Single,2587,1,No,16,3,5,3,3,4,2,1,0
36,No,Travel_Rarely,Sales,17,2,Marketing,1908,Male,33,Sales Executive,2,Married,5507,2,No,16,3,12,1,1,4,2,1,3
41,No,Travel_Rarely,Sales,8,3,Marketing,1909,Female,54,Sales Executive,2,Married,4393,5,No,21,4,14,3,3,5,4,1,4
42,No,Travel_Rarely,Research & Development,6,3,Medical,1911,Male,83,Research Director,1,Married,13348,9,No,13,3,18,3,4,13,7,5,7
31,No,Travel_Rarely,Sales,10,2,Medical,1912,Female,86,Sales Executive,4,Divorced,6583,2,Yes,11,3,8,2,3,5,2,1,4
34,No,Travel_Rarely,Sales,3,1,Medical,1915,Female,75,Sales Executive,4,Married,8103,3,Yes,12,3,9,3,2,4,2,0,1
31,No,Travel_Rarely,Research & Development,4,3,Medical,1916,Female,62,Laboratory Technician,3,Divorced,3978,8,No,12,3,4,0,2,2,2,2,2
26,No,Travel_Frequently,Research & Development,6,3,Other,1918,Male,61,Laboratory Technician,4,Married,2544,0,No,18,3,8,3,3,7,7,7,7
45,No,Travel_Frequently,Research & Development,1,4,Medical,1922,Male,44,Healthcare Representative,3,Single,5399,4,No,12,3,12,3,3,4,2,0,3
33,No,Travel_Rarely,Sales,10,4,Marketing,1924,Male,43,Sales Executive,3,Single,5487,1,No,14,3,10,2,2,10,4,0,9
28,No,Travel_Frequently,Sales,1,2,Life Sciences,1927,Male,42,Sales Executive,4,Married,6834,1,Yes,12,3,7,2,3,7,7,0,7
29,Yes,Travel_Frequently,Sales,24,3,Technical Degree,1928,Male,45,Sales Representative,1,Single,1091,1,No,17,3,1,3,3,1,0,0,0
39,No,Non-Travel,Sales,21,4,Life Sciences,1929,Female,32,Sales Executive,3,Married,5736,6,No,19,3,10,1,3,3,2,1,2
27,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1931,Male,41,Research Scientist,2,Married,2226,1,No,11,3,6,3,2,5,3,1,2
34,No,Travel_Frequently,Research & Development,22,4,Other,1932,Male,86,Research Scientist,4,Married,5747,1,Yes,15,3,16,3,3,15,10,6,11
28,Yes,Travel_Rarely,Sales,13,2,Marketing,1933,Female,84,Sales Executive,3,Single,9854,3,Yes,11,3,6,0,3,2,0,2,2
47,No,Non-Travel,Research & Development,14,4,Technical Degree,1934,Male,64,Research Scientist,2,Married,5467,8,No,18,3,16,4,4,8,7,1,7
56,No,Travel_Rarely,Sales,11,5,Marketing,1935,Female,89,Sales Executive,1,Married,5380,4,No,16,3,6,3,3,0,0,0,0
39,No,Travel_Rarely,Research & Development,9,2,Medical,1936,Male,87,Manufacturing Director,1,Married,5151,1,No,25,4,10,3,3,10,0,7,9
38,No,Travel_Frequently,Research & Development,8,3,Medical,1937,Female,58,Research Scientist,2,Divorced,2133,1,Yes,16,3,20,3,3,20,11,0,7
58,No,Travel_Rarely,Sales,21,3,Life Sciences,1938,Female,72,Manager,4,Married,17875,4,Yes,13,3,29,2,2,1,0,0,0
32,Yes,Travel_Frequently,Research & Development,5,2,Life Sciences,1939,Female,47,Research Scientist,3,Single,2432,3,Yes,14,3,8,2,3,4,1,0,3
38,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1940,Male,71,Research Scientist,4,Divorced,4771,2,No,19,3,10,0,4,5,2,0,3
49,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1941,Male,42,Research Director,4,Married,19161,3,No,15,3,28,3,3,5,4,4,3
42,No,Travel_Rarely,Sales,12,4,Marketing,1943,Male,77,Sales Executive,4,Divorced,5087,3,Yes,12,3,14,4,3,0,0,0,0
27,Yes,Travel_Frequently,Human Resources,22,3,Human Resources,1944,Female,58,Human Resources,2,Married,2863,1,No,12,3,1,2,3,1,0,0,0
35,No,Travel_Rarely,Sales,18,4,Medical,1945,Male,71,Sales Executive,1,Married,5561,0,No,16,3,6,2,1,5,3,0,4
28,No,Non-Travel,Research & Development,16,3,Medical,1947,Male,49,Research Scientist,3,Single,2144,1,No,14,3,5,3,2,5,3,1,4
31,No,Non-Travel,Research & Development,3,2,Medical,1948,Male,48,Research Scientist,1,Divorced,3065,1,Yes,13,3,4,3,4,4,2,2,3
36,No,Non-Travel,Research & Development,9,4,Life Sciences,1949,Male,66,Laboratory Technician,2,Married,2810,1,No,22,4,5,3,3,5,4,0,2
34,No,Travel_Rarely,Sales,1,3,Marketing,1950,Male,32,Sales Executive,4,Single,9888,1,No,21,4,14,3,2,14,8,2,1
34,No,Travel_Rarely,Sales,13,4,Medical,1951,Male,39,Sales Executive,3,Divorced,8628,1,No,18,3,9,2,2,8,7,1,1
26,No,Travel_Rarely,Research & Development,1,3,Medical,1952,Male,95,Laboratory Technician,1,Single,2867,0,No,13,3,8,6,2,7,7,7,6
29,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1954,Male,89,Healthcare Representative,1,Married,5373,0,No,12,3,6,5,2,5,3,0,2
32,No,Non-Travel,Research & Development,15,4,Medical,1955,Female,34,Healthcare Representative,4,Divorced,6667,5,No,18,3,9,6,3,5,1,1,2
31,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1956,Male,48,Research Scientist,1,Married,5003,1,No,21,4,10,6,3,10,8,8,7
28,Yes,Travel_Rarely,Research & Development,17,3,Technical Degree,1960,Male,32,Laboratory Technician,4,Divorced,2367,5,No,12,3,6,2,2,4,1,0,3
38,No,Travel_Rarely,Sales,1,3,Life Sciences,1961,Male,59,Sales Representative,1,Single,2858,4,No,14,3,20,3,2,1,0,0,0
35,No,Travel_Rarely,Sales,7,4,Life Sciences,1962,Female,55,Sales Executive,4,Married,5204,1,Yes,11,3,10,2,3,10,8,0,9
27,No,Travel_Rarely,Sales,9,3,Marketing,1965,Male,44,Sales Executive,4,Single,4105,1,No,14,3,7,5,3,7,7,0,7
32,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1966,Male,56,Manufacturing Director,4,Single,9679,8,No,24,4,8,1,3,1,0,0,0
31,Yes,Travel_Frequently,Sales,26,4,Marketing,1967,Male,63,Sales Executive,4,Married,5617,1,Yes,11,3,10,4,3,10,7,0,8
53,Yes,Travel_Rarely,Sales,24,4,Life Sciences,1968,Male,66,Sales Executive,1,Single,10448,6,Yes,13,3,15,2,2,2,2,2,2
54,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1969,Female,67,Research Scientist,3,Married,2897,3,No,11,3,9,6,2,4,3,2,3
33,No,Travel_Frequently,Research & Development,7,2,Life Sciences,1970,Male,36,Healthcare Representative,3,Divorced,5968,1,No,20,4,9,2,3,9,7,2,8
43,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1971,Male,30,Healthcare Representative,3,Married,7510,1,No,17,3,10,1,3,10,9,0,9
38,No,Travel_Frequently,Human Resources,1,4,Other,1972,Male,88,Human Resources,2,Married,2991,0,Yes,11,3,7,2,3,6,2,1,2
55,No,Travel_Rarely,Human Resources,26,4,Human Resources,1973,Male,71,Manager,2,Married,19636,4,Yes,18,3,35,0,3,10,9,1,4
31,No,Travel_Rarely,Research & Development,2,1,Medical,1974,Female,59,Laboratory Technician,4,Divorced,1129,1,Yes,11,3,1,4,3,1,0,0,0
39,No,Travel_Rarely,Sales,15,4,Marketing,1975,Male,77,Sales Executive,1,Single,13341,0,No,12,3,21,3,3,20,8,11,10
42,No,Non-Travel,Research & Development,23,2,Life Sciences,1976,Male,37,Research Scientist,3,Single,4332,1,No,12,3,20,2,3,20,9,3,7
31,No,Non-Travel,Research & Development,10,3,Medical,1979,Female,40,Research Director,3,Married,11031,4,No,20,4,13,2,4,11,7,4,8
54,No,Travel_Rarely,Research & Development,10,3,Medical,1980,Female,77,Manufacturing Director,1,Single,4440,6,Yes,19,3,9,3,3,5,2,1,4
24,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1981,Male,45,Healthcare Representative,3,Single,4617,1,No,12,3,4,2,2,4,3,1,2
23,No,Travel_Rarely,Research & Development,12,2,Other,1982,Male,78,Laboratory Technician,4,Single,2647,1,No,13,3,5,6,4,5,2,1,4
40,No,Travel_Frequently,Research & Development,11,3,Technical Degree,1985,Female,73,Laboratory Technician,3,Married,6323,1,No,11,3,10,2,4,10,9,9,4
40,No,Travel_Rarely,Sales,2,2,Marketing,1986,Female,92,Sales Executive,2,Married,5677,3,No,14,3,15,4,3,11,8,5,10
25,No,Travel_Rarely,Human Resources,2,3,Human Resources,1987,Female,82,Human Resources,2,Married,2187,4,No,14,3,6,3,3,2,0,1,2
30,No,Travel_Rarely,Research & Development,1,2,Medical,1989,Male,76,Laboratory Technician,2,Married,3748,1,No,13,3,12,6,2,12,8,1,7
25,No,Travel_Rarely,Research & Development,2,1,Other,1992,Male,57,Laboratory Technician,3,Divorced,3977,6,Yes,19,3,7,2,2,2,2,0,2
47,No,Travel_Rarely,Research & Development,25,3,Medical,1993,Male,84,Healthcare Representative,3,Single,8633,2,No,23,4,25,3,3,17,14,12,11
33,No,Non-Travel,Research & Development,1,2,Medical,1994,Male,59,Laboratory Technician,3,Divorced,2008,1,No,12,3,1,2,2,1,1,0,0
38,No,Travel_Rarely,Sales,1,4,Life Sciences,1995,Male,86,Sales Executive,2,Married,4440,0,No,15,3,16,3,3,15,13,5,8
31,No,Travel_Rarely,Sales,2,2,Life Sciences,1996,Male,54,Sales Representative,3,Married,3067,0,No,19,3,3,1,3,2,2,1,2
38,No,Travel_Frequently,Research & Development,6,4,Life Sciences,1997,Male,72,Manufacturing Director,3,Married,5321,2,No,11,3,10,1,3,8,3,7,7
42,No,Travel_Rarely,Research & Development,18,4,Life Sciences,1998,Male,35,Research Scientist,1,Divorced,5410,6,Yes,17,3,9,3,2,4,3,1,2
41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1999,Male,76,Research Scientist,4,Married,2782,3,No,22,4,12,3,3,5,3,1,0
47,No,Non-Travel,Research & Development,1,1,Medical,2000,Female,98,Research Director,2,Married,11957,0,No,18,3,14,3,1,13,8,5,12
35,No,Travel_Rarely,Research & Development,11,4,Medical,2003,Male,43,Laboratory Technician,3,Married,2660,7,Yes,11,3,5,3,3,2,2,2,2
22,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2007,Male,63,Research Scientist,3,Single,3375,0,No,12,3,4,2,4,3,2,1,2
35,No,Travel_Rarely,Research & Development,9,4,Medical,2008,Male,48,Research Scientist,3,Single,5098,1,No,19,3,10,5,3,10,7,0,8
33,No,Travel_Rarely,Research & Development,15,2,Medical,2009,Female,95,Healthcare Representative,4,Married,4878,0,Yes,13,3,10,6,3,9,7,8,1
32,No,Travel_Rarely,Research & Development,29,4,Life Sciences,2010,Female,49,Laboratory Technician,2,Single,2837,1,No,13,3,6,3,3,6,2,4,1
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2012,Male,83,Laboratory Technician,4,Married,2406,8,No,19,3,8,3,2,1,0,0,0
32,No,Travel_Rarely,Sales,1,4,Medical,2013,Male,68,Sales Representative,2,Married,2269,0,No,14,3,3,2,3,2,2,2,2
39,No,Travel_Rarely,Research & Development,24,1,Life Sciences,2014,Male,52,Research Scientist,4,Single,4108,7,No,13,3,18,2,3,7,7,1,7
38,No,Travel_Rarely,Research & Development,10,3,Medical,2015,Female,99,Research Director,3,Married,13206,3,No,12,3,20,3,3,18,16,1,11
32,No,Travel_Rarely,Sales,1,4,Marketing,2016,Female,48,Sales Executive,4,Married,10422,1,No,19,3,14,3,3,14,10,5,7
37,No,Travel_Rarely,Research & Development,10,3,Life Sciences,2017,Female,42,Research Director,4,Married,13744,1,Yes,25,4,16,2,3,16,11,6,8
25,No,Travel_Rarely,Sales,8,2,Other,2018,Female,85,Sales Executive,3,Divorced,4907,0,Yes,22,4,6,3,2,5,3,0,4
52,No,Non-Travel,Sales,29,4,Life Sciences,2019,Male,40,Sales Representative,4,Divorced,3482,2,No,15,3,16,3,2,9,8,0,0
44,No,Travel_Rarely,Research & Development,1,3,Medical,2020,Male,42,Research Scientist,4,Single,2436,6,Yes,12,3,6,2,3,4,3,1,2
21,No,Travel_Rarely,Sales,5,1,Medical,2021,Male,58,Sales Representative,1,Single,2380,1,Yes,11,3,2,6,3,2,2,1,2
39,No,Non-Travel,Research & Development,9,3,Life Sciences,2022,Male,87,Manager,4,Single,19431,2,No,13,3,21,3,2,6,0,1,3
23,Yes,Travel_Frequently,Sales,9,3,Marketing,2023,Male,33,Sales Representative,1,Married,1790,1,No,19,3,1,3,2,1,0,1,0
36,No,Travel_Rarely,Sales,3,3,Medical,2024,Female,94,Sales Executive,4,Married,7644,0,No,19,3,10,2,3,9,7,3,4
36,No,Travel_Frequently,Research & Development,4,2,Life Sciences,2025,Female,97,Manufacturing Director,2,Divorced,5131,7,No,13,3,18,3,3,4,2,0,2
56,No,Non-Travel,Research & Development,1,4,Life Sciences,2026,Male,57,Healthcare Representative,3,Divorced,6306,1,No,21,4,13,2,2,13,12,1,9
29,Yes,Travel_Rarely,Research & Development,1,4,Medical,2027,Male,36,Research Scientist,4,Married,4787,9,Yes,14,3,4,3,4,2,2,2,2
42,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2031,Male,56,Manager,3,Married,18880,5,No,11,3,24,2,2,22,6,4,14
56,Yes,Travel_Rarely,Research & Development,7,2,Technical Degree,2032,Male,72,Laboratory Technician,3,Married,2339,8,No,11,3,14,4,1,10,9,9,8
41,No,Travel_Rarely,Research & Development,28,4,Life Sciences,2034,Female,60,Manufacturing Director,2,Married,13570,0,No,23,4,21,3,3,20,7,0,10
34,No,Travel_Rarely,Sales,28,3,Marketing,2035,Female,95,Sales Executive,3,Married,6712,1,No,21,4,8,2,3,8,7,1,7
36,No,Non-Travel,Sales,15,4,Marketing,2036,Male,88,Sales Executive,4,Divorced,5406,1,No,24,4,15,4,2,15,12,11,11
41,No,Travel_Rarely,Sales,3,3,Life Sciences,2037,Male,57,Sales Executive,2,Divorced,8938,2,No,11,3,14,5,3,5,4,0,4
32,No,Travel_Rarely,Research & Development,2,3,Technical Degree,2038,Male,78,Research Scientist,1,Single,2439,1,No,14,3,4,4,3,4,2,1,2
35,No,Travel_Rarely,Human Resources,26,4,Life Sciences,2040,Female,31,Human Resources,4,Single,8837,1,Yes,16,3,9,2,3,9,0,1,7
38,No,Travel_Rarely,Sales,10,2,Life Sciences,2041,Female,100,Sales Executive,4,Married,5343,1,No,11,3,10,1,3,10,7,1,9
50,Yes,Travel_Frequently,Sales,1,4,Life Sciences,2044,Male,94,Sales Executive,3,Divorced,6728,7,No,12,3,12,3,3,6,3,0,1
36,No,Travel_Rarely,Sales,11,4,Marketing,2045,Female,100,Sales Executive,4,Married,6652,4,No,13,3,8,2,2,6,3,0,0
45,No,Travel_Rarely,Sales,20,3,Life Sciences,2046,Female,50,Sales Executive,3,Single,4850,8,No,15,3,8,3,3,5,3,0,1
40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,2048,Male,52,Research Scientist,3,Single,2809,2,No,14,3,8,2,3,2,2,2,2
35,No,Travel_Frequently,Research & Development,18,4,Life Sciences,2049,Male,80,Healthcare Representative,3,Married,5689,1,Yes,14,3,10,2,4,10,2,0,2
